@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute feature_22 numeric
@Attribute feature_23 numeric
@Attribute feature_24 numeric
@Attribute feature_25 numeric
@Attribute feature_26 numeric
@Attribute feature_27 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
167772687,3325347879,36922,443,11,1514,1514,1514,1514,1514,1514,1514,1514,54,1514,1514,0.1280100000000033,1e-05,0.00019999999999953388,0.0033370000000019218,0.00019600000000252749,0.000732999999996764,0.00018399999999729744,0.0007550000000051682,0.0001639999999980546,0.09569199999999967,0.02639599999999831,0.0002080000000006521,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.006347999999995579,1e-05,0.0003260000000011587,0.00041099999999971715,0.002321999999999491,0.0003169999999954598,0.0006170000000054188,0.0003109999999963975,0.0005990000000011264,0.0003589999999960014,0.0006490000000027862,0.0002709999999979118,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,0.12542200000000037,1e-05,0.00019100000000094042,0.000821000000001959,0.00018599999999935335,0.0007209999999986394,0.00019300000000299633,0.0007579999999975939,0.00019900000000205864,0.0019939999999962765,0.00021000000000270802,0.09331999999999852,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1235,123,1235,1235,1235,1235,243,1075,1311,1235,1235,0.13106599999999702,1e-05,0.00031399999999592865,0.00273700000000332,0.0009269999999972356,0.0009090000000000487,0.0009799999999984266,0.00029299999999921056,0.0018790000000024065,0.00034600000000040154,0.12162599999999912,0.0008430000000032578,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.12763799999999748,1e-05,0.001594999999994684,0.0002990000000053783,0.0004579999999947404,0.12130700000000161,0.00017700000000075988,0.0006699999999995043,0.0002750000000020236,0.0005489999999994666,0.00026199999999931833,0.00019100000000094042,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.0063829999999995835,1e-05,0.0002040000000036457,0.0008489999999952147,0.00017600000000328464,0.000656999999996799,0.00016800000000216642,0.0025109999999983756,0.00015100000000245473,0.0006739999999965107,0.00015499999999946112,0.0006839999999996849,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.1278040000000047,1e-05,0.0002740000000045484,0.0005719999999982406,0.00027399999999744296,0.0005459999999999354,0.00026000000000436785,0.0003339999999951715,0.12238100000000429,0.00026599999999632473,0.002437999999997942,0.0004000000000061732,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.12707499999999783,1e-05,0.09730300000000369,0.02547299999999808,0.00017199999999917281,0.002572000000000685,0.00016199999999599868,0.0006560000000064292,6.399999999473494e-05,0.0002690000000029613,6.400000000184036e-05,0.0002689999999958559,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1235,203,1235,1235,1235,1231,761,1235,1235,1235,1235,0.13133600000000456,1e-05,0.0002840000000006171,0.0023880000000033874,0.0008479999999977395,0.0008059999999971978,0.0003280000000032146,0.12266999999999939,0.002684000000002129,0.0005729999999957158,0.00032900000000068985,0.00034200000000339514,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,597,1392,345,597,597,1140,597,1140,1140,1140,1392,0.6155350000000013,1e-05,0.048140000000003624,0.05216300000000018,0.06697199999999981,0.06573799999999608,0.0641600000000011,0.06520100000000184,0.06398899999999941,0.06579299999999932,0.06413100000000327,0.020541000000001475,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.062398999999999205,1e-05,9.999999999621423e-05,0.00021399999999971442,0.00011700000000303135,0.00022200000000083264,0.00011800000000050659,0.00011399999999639476,0.000770000000002824,0.00017499999999870397,0.00026599999999632473,0.0602090000000004,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,1514,1514,1514,54,54,1514,1514,1514,1514,1514,0.0632930000000016,1e-05,0.0009010000000060359,9.599999999920783e-05,0.0003799999999998249,0.052870999999996116,0.0058300000000031105,0.0012429999999952202,0.00016900000000674709,0.0007699999999957186,0.00011899999999798183,0.0006920000000008031,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.006325000000003911,1e-05,0.000537000000001342,0.00031600000000509,0.0005219999999965808,0.00026600000000343016,0.002466999999995778,0.000301999999997804,0.0005980000000036512,0.00033499999999975216,0.0005889999999979523,0.00025400000000530554,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,1514,1514,1514,1514,1514,1514,1514,54,54,1514,0.23460599999999943,1e-05,0.002430000000003929,0.00019400000000047157,0.0008259999999964407,0.00019199999999841566,0.0006510000000048421,0.0001889999999988845,0.0005999999999986017,0.09387399999999957,0.06398200000000287,0.07149499999999875,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,243,1075,365,1235,1235,841,1235,1235,1235,285,247,0.29805200000000553,1e-05,0.0009440000000040527,0.00027999999999650527,0.060368000000003974,0.0008279999999984966,0.0009540000000001214,0.002659000000001299,0.0009409999999974161,0.0008400000000037267,0.0005039999999993938,0.22961699999999752,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.23479599999999579,1e-05,0.22936899999999838,0.00018200000000234695,0.002620999999997764,0.00010199999999827014,0.0004980000000003315,0.0001409999999992806,0.0004770000000036134,0.0003379999999992833,0.0006079999999997199,0.0002920000000017353,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.008079999999999643,1e-05,0.002605000000002633,0.00013500000000021828,0.000529999999997699,0.00015400000000198588,0.0005669999999966535,0.0001330000000052678,0.0007269999999977017,0.00015599999999693637,0.0028010000000051605,0.00015799999999899228,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.008291999999997302,1e-05,0.0023429999999962092,0.0002690000000029613,0.0004519999999956781,0.00027900000000613545,0.0005689999999987094,0.00026199999999931833,0.0005439999999978795,0.00025099999999866895,0.00028100000000108594,0.0029760000000038644,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1235,1235,1235,1235,243,1075,1235,1235,1235,403,915,0.011282999999998822,1e-05,0.0007779999999968368,0.0008030000000047721,0.000897000000001924,0.0002809999999939805,0.002615000000005807,0.0007249999999956458,0.0008279999999984966,0.0008040000000022474,0.0002780000000015548,0.0031499999999979877,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.006345000000003154,1e-05,0.00016899999999964166,0.0006669999999999732,0.0001790000000028158,0.0006330000000005498,0.0001739999999941233,0.0034650000000056025,8.099999999444663e-05,0.00036300000000011323,9.70000000037885e-05,0.0004479999999986717,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.11882700000000312,1e-05,0.0003640000000046939,0.00017099999999459214,0.00030999999999892225,6.000000006167738e-06,0.0002829999999960364,5.000000001587068e-06,0.11458700000000022,0.0021660000000025548,0.00031800000000004047,0.00044499999999914053,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,1514,1514,54,54,1514,1514,1514,1514,1514,1514,0.11871599999999916,1e-05,0.00024399999999502597,6.700000000137152e-05,0.04917400000000072,0.06456699999999671,0.0005910000000000082,0.002258000000004756,0.00017100000000169757,0.0005999999999986017,0.0001639999999980546,0.0007760000000018863,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1235,1235,687,1193,1235,1235,1235,1235,243,1075,1393,0.1207860000000025,1e-05,0.00038599999999888723,0.0003100000000060277,0.11443699999999524,0.0025300000000001432,0.000770000000002824,0.0007319999999992888,0.0003910000000004743,0.00011699999999592592,0.0008140000000054215,0.00021899999999419606,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.11965700000000368,1e-05,0.0005500000000040473,0.00011800000000050659,0.0004199999999983106,5.999999999062311e-06,0.0001200000000025625,0.000702999999994347,0.00010600000000238197,0.0002190000000013015,0.11677900000000108,0.00033899999999675856,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,1514,1514,1514,1514,1514,54,1514,1514,1514,1514,0.11949999999999505,1e-05,0.000324999999996578,8.700000000061436e-05,0.000851000000004376,7.799999999491547e-05,0.00025099999999866895,0.09715900000000488,0.019292000000000087,0.00019599999999542206,0.0009240000000048099,0.00017199999999917281,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.07184600000000074,1e-05,0.0022620000000017626,0.000144999999996287,0.0007080000000030395,0.00016500000000263526,0.0006829999999951042,0.000309000000001447,0.0006020000000006576,0.06424499999999966,0.0024319999999988795,0.00016700000000469117,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.07227600000000223,1e-05,1.4000000000180535e-05,0.0006090000000043005,0.0022319999999993456,0.00032199999999704687,0.0005540000000010536,0.00018599999999935335,0.0010590000000050281,0.0005209999999991055,0.06427099999999797,0.002481000000003064,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1235,1235,1273,1235,1235,1235,1313,679,1235,1235,1235,0.07560800000000256,1e-05,0.0008819999999971628,0.0007190000000036889,0.0025509999999968613,0.0008110000000058903,0.0009949999999960824,0.0005170000000020991,0.06425899999999984,0.002541999999998268,0.0010820000000038021,0.0010609999999999786,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.006201000000004342,1e-05,0.0007349999999988199,0.0003760000000028185,0.0006789999999980978,0.0003700000000037562,0.0006139999999987822,0.00018099999999776628,0.0003140000000030341,0.0018169999999955166,0.0003300000000052705,0.0006050000000001887,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,316,597,597,1392,888,1140,597,1392,859,1140,1140,0.6623090000000005,1e-05,0.06344799999999395,0.06389900000000637,0.109729999999999,0.02584099999999978,0.10372100000000017,0.06535099999999971,0.05638299999999674,0.007668000000002451,0.0641469999999984,0.06329500000000365,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,0.126142999999999,1e-05,0.00019400000000047157,0.000950000000003115,0.00019199999999841566,0.0008419999999986771,0.00015700000000151704,0.0020060000000015066,0.00028899999999509873,0.0007360000000034006,0.00018999999999635975,0.09283000000000641,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.2370209999999986,1e-05,0.23191099999999665,9.599999999920783e-05,0.0006490000000027862,1.100000000064938e-05,0.0006839999999996849,1.100000000064938e-05,0.0022469999999970014,0.00026799999999838064,0.0007080000000030395,0.00023600000000101318,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.11695199999999772,1e-05,0.11121200000000186,0.00020199999999448437,0.000572000000005346,0.00017099999999459214,0.0006840000000067903,0.0021839999999997417,0.00016699999999758575,0.0007110000000025707,0.00025299999999361944,0.0006230000000044811,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1235,243,1075,447,1235,1235,759,1235,1235,1235,367,0.24192000000000036,1e-05,0.00030600000000191585,0.0021449999999987313,0.0009300000000038722,0.23198000000000008,0.0007409999999978822,0.0006879999999966913,0.0025140000000050122,0.0008859999999941692,0.0008330000000000837,0.0007900000000020668,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,1514,1514,54,54,1514,1514,1514,1514,1514,1514,0.22531000000000034,1e-05,0.0006300000000010186,0.00017799999999823513,0.09431700000000376,0.06400099999999753,0.06170999999999793,0.0025350000000017303,0.00035000000000451337,0.000656999999996799,0.00015499999999946112,0.0006210000000024252,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.2258110000000002,1e-05,0.0003319999999931156,0.00044900000000325235,0.00026199999999931833,0.22002799999999922,0.002780999999998812,9.800000000126374e-05,0.0006309999999984939,0.0002380000000030691,0.0005409999999983484,0.00018200000000234695,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.007618999999998266,1e-05,0.0006340000000051305,0.00015899999999646752,0.0033389999999968722,0.00015900000000357295,0.0006419999999991433,0.00017100000000169757,0.0007109999999954653,0.0008400000000037267,0.0006429999999966185,0.00014000000000180535,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.007032999999999845,1e-05,0.0003100000000060277,0.0002959999999987417,0.0029380000000003292,0.0001869999999968286,0.0006260000000040122,0.00026099999999473766,0.001206000000003371,0.00036699999999711963,0.0004929999999987444,0.00024300000000465616,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,165,1235,1235,1235,1235,243,1075,961,1235,1235,245,0.012499000000005367,1e-05,0.0028570000000058826,0.0008979999999993993,0.0007979999999960796,0.0008400000000037267,0.0003339999999951715,0.0031250000000042633,0.0008079999999992538,0.00157199999999591,0.0007429999999999382,0.0004250000000070031,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.20369499999999618,1e-05,0.0023259999999964975,0.00015799999999899228,0.0005319999999997549,4.2000000000541604e-05,0.00021999999999877673,0.00010400000000032605,0.0002670000000009054,7.500000000248974e-05,0.15526799999999952,0.042997999999997205,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,1514,0.204106000000003,1e-05,0.00221700000000169,0.0001620000000031041,0.0006909999999962224,6.600000000389628e-05,0.00023600000000101318,6.599999999679085e-05,0.00030000000000285354,7.099999999837792e-05,0.0900309999999962,0.11009200000000163,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1235,1235,1235,881,597,1111,1235,1235,1235,1235,243,0.20459900000000175,1e-05,0.0005859999999984211,0.0003409999999988145,0.00037100000000123146,0.15505999999999887,0.043234000000005324,0.002192999999998335,0.0008339999999975589,0.0007599999999996498,0.0009070000000050982,0.0002250000000003638,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.004992999999998915,1e-05,0.00021300000000223918,0.0005629999999996471,0.00024899999999661304,0.00059500000000412,0.00016499999999552983,0.0006729999999990355,0.000217000000006351,0.00022599999999783904,0.0014409999999998035,0.00031200000000097816,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.005496999999998309,1e-05,0.0006880000000037967,0.0001799999999931856,0.000664000000000442,0.0001810000000048717,0.0007090000000005148,0.0001529999999974052,0.001741000000002657,0.00012199999999751299,0.0007659999999987122,0.00019100000000094042,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,597,597,597,597,1392,345,597,597,1392,345,597,0.6862619999999993,1e-05,0.1102860000000021,0.065491999999999,0.06382800000000088,0.09784199999999998,0.002990000000004045,0.06517099999999942,0.10323299999999591,0.043240000000004386,0.02088799999999935,0.11314699999999789,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.1337790000000041,1e-05,0.00030600000000191585,0.0003659999999996444,0.1269800000000032,0.00035799999999852616,0.0016159999999985075,0.000301999999997804,0.0003220000000041523,0.0024499999999960664,0.00029500000000126647,0.0006330000000005498,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,54,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.08219799999999822,1e-05,0.07401399999999825,0.0010470000000069035,0.00019199999999841566,0.0007779999999968368,0.0011119999999991137,0.00296400000000574,0.0001929999999958909,0.0007480000000015252,0.00018999999999635975,0.0007710000000002992,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1075,1235,323,1235,1235,1191,1235,1235,1235,1235,243,0.13690899999999573,1e-05,0.0009399999999999409,0.00039599999999495594,0.12731000000000137,0.0019279999999994857,0.000332000000000221,0.002739000000005376,0.0009179999999986421,0.0010300000000000864,0.0008819999999971628,0.0003069999999993911,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.0634990000000002,1e-05,0.0006709999999969796,0.00034000000000133923,0.000588000000000477,0.0002649999999988495,0.0003010000000003288,0.05712000000000472,0.002623999999997295,0.00036699999999711963,0.0006270000000014875,0.00030600000000191585,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,1514,1514,54,1514,1514,1514,1514,1514,1514,1514,0.06413200000000074,1e-05,0.0007890000000045916,0.00018599999999935335,0.05728599999999773,0.0028320000000050527,0.00018099999999776628,0.0008139999999983161,0.0001850000000018781,0.0007349999999988199,0.00018099999999776628,0.0007580000000046994,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.14283199999999852,1e-05,0.00024899999999661304,0.0006550000000018485,0.00029299999999921056,0.0003200000000020964,0.0021610000000009677,0.00024899999999661304,0.000489000000001738,0.000263000000003899,0.00021799999999672082,0.13783699999999754,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,597,1235,1235,1235,1235,243,1075,1235,837,1235,1235,0.1485099999999946,1e-05,0.0029669999999981655,0.0009629999999987149,0.0009519999999980655,0.0009560000000021773,0.00030399999999985994,0.002448000000001116,0.0007209999999986394,0.00027399999999744296,0.13782499999999942,0.0009900000000016007,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
167772687,3325347879,36922,443,11,1514,1514,1514,1514,1514,54,1514,1514,1514,1514,1514,0.1455130000000011,1e-05,0.0027430000000023824,0.00011500000000097543,0.0005340000000018108,0.00021999999999877673,0.09406800000000004,0.04383399999999682,0.00024700000000166256,0.000565000000001703,0.00020500000000112095,0.0028369999999995343,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
3325347879,167772687,443,36922,11,60,60,60,60,60,60,60,60,60,60,60,0.005327999999998667,1e-05,0.0006210000000024252,0.00027999999999650527,0.00036500000000216914,0.002316999999997904,0.00039600000000206137,0.0006679999999974484,6.800000000595219e-05,0.0002829999999960364,5.000000001587068e-06,0.000256000000000256,FILE-TRANSFER_gate_SFTP_filetransfer.pcap
