@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
167772687,3325347879,59960,443,5,597,597,597,597,597,0.7044860000000011,1e-05,0.1124280000000013,0.006062999999999263,0.0018639999999994217,0.5840270000000007,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,60,1474,1474,1474,1310,0.23763999999999896,1e-05,0.12171799999999955,5.2999999999414626e-05,0.11569300000000027,0.00015500000000123748,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.11589099999999952,1e-05,0.03667000000000087,0.02907599999999988,0.050024999999999764,7.999999999874774e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,841,597,1392,1474,1161,0.16859299999999955,1e-05,0.06562599999999996,0.05020899999999884,0.0002620000000010947,0.0524369999999994,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.11507099999999859,1e-05,0.00026799999999838064,5.400000000044258e-05,0.05242100000000072,0.062284000000000006,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1310,1474,1474,1064,1474,0.11488800000000055,1e-05,0.11476299999999995,4.800000000138027e-05,2.999999999886427e-05,3.900000000101045e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.0031599999999993855,1e-05,4.099999999951365e-05,4.000000000026205e-05,3.799999999998249e-05,0.002864000000000644,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1474,803,597,0.107800000000001,1e-05,0.0001829999999998222,4.6000000001100716e-05,0.0025569999999994764,0.09625499999999931,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1228,60,60,1474,1310,0.1146609999999999,1e-05,0.0031809999999996563,0.10468999999999973,0.006745000000000445,2.899999999961267e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.000674999999999315,1e-05,0.00025300000000072487,6.099999999875649e-05,0.00026400000000137425,6.099999999875649e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1146,1474,1474,1064,0.00044700000000119644,1e-05,6.4000000000064e-05,0.0002620000000010947,5.099999999913507e-05,5.799999999922534e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1474,1474,1474,0.0005199999999998539,1e-05,6.899999999987472e-05,0.0002589999999997872,7.800000000024454e-05,0.0001029999999992981,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,1514,0.41656099999999974,1e-05,0.00037100000000123146,0.09782599999999952,0.3082729999999998,0.009999999999999787,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1228,1310,495,597,597,0.5101659999999999,1e-05,1.3000000000928935e-05,0.05860299999999974,0.34774299999999947,0.06488399999999928,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,60,60,1474,0.6704219999999985,1e-05,6.299999999903605e-05,0.006560999999999595,0.41007500000000086,0.25365700000000047,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,597,597,597,165,597,0.7838969999999996,1e-05,0.10448400000000113,0.01419499999999907,0.4101909999999993,0.25477400000000117,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.275265000000001,1e-05,0.16019999999999968,7.800000000024454e-05,5.699999999997374e-05,0.103688,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,60,1474,1474,1146,0.11516199999999976,1e-05,0.0011169999999989244,0.11389000000000138,7.499999999893703e-05,7.000000000090267e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.05296900000000093,1e-05,4.800000000138027e-05,3.300000000017178e-05,3.399999999942338e-05,0.052806999999999604,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,327,1140,1474,1079,1392,0.23018199999999922,1e-05,0.06506300000000032,0.049992999999998844,0.05289800000000078,0.06221999999999994,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.16404700000000005,1e-05,0.06214899999999979,6.49999999993156e-05,0.0029850000000006816,5.799999999922534e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1310,1474,60,0.16646099999999997,1e-05,0.06220300000000023,0.0001029999999992981,0.0030439999999991585,0.10019899999999993,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1148,597,1474,0.11281400000000019,1e-05,2.1000000000270802e-05,5.9000000000253294e-05,0.09879899999999964,0.01390699999999967,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,60,1392,1474,1228,1474,0.011385999999999896,1e-05,0.010735999999999635,0.00047499999999978115,8.00000000005241e-05,7.499999999893703e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.06498700000000035,1e-05,0.013745000000000118,8.200000000080365e-05,9.400000000070463e-05,0.05101200000000006,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1392,60,1474,0.013809000000000182,1e-05,8.300000000005525e-05,7.100000000015427e-05,0.0012179999999997193,0.01242600000000138,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1310,1474,1146,596,1474,0.11549299999999896,1e-05,0.05095000000000027,0.0001459999999990913,0.013711999999999946,0.050675000000000026,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.06480999999999959,1e-05,0.013707000000000136,0.05054099999999906,0.00015400000000020952,3.799999999998249e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1310,1474,1310,60,0.014645000000001573,1e-05,4.800000000138027e-05,0.00019200000000019202,0.00039400000000000546,0.0022719999999996077,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1146,1474,1392,1065,0.05413700000000077,1e-05,4.900000000063187e-05,0.0003750000000000142,0.0015130000000009858,0.012510999999999939,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.11633800000000072,1e-05,0.05368400000000051,0.062084999999999724,0.00023299999999970566,0.0002200000000005531,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1310,1310,1474,1228,0.002366999999999564,1e-05,5.200000000016303e-05,0.0004609999999996006,0.00014200000000030855,5.600000000072214e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1310,1474,1474,1036,0.0021100000000000563,1e-05,1.799999999896329e-05,0.00020500000000112095,0.00014299999999956015,0.0017269999999989238,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,597,597,597,597,597,0.24749599999999994,1e-05,0.0010989999999999611,0.06364199999999975,0.06617799999999896,0.11621700000000068,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,60,1474,1474,1474,1474,0.1121029999999994,1e-05,0.11189300000000024,4.199999999876525e-05,8.09999999997757e-05,7.700000000099294e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.11449799999999932,1e-05,0.0017150000000007992,0.11258999999999908,7.399999999968543e-05,8.900000000089392e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1146,1392,1474,1228,1392,0.1155450000000009,1e-05,9.000000000369823e-06,0.00014600000000086766,3.1999999999143824e-05,0.11531800000000025,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,841,1474,1474,1317,1474,0.11569700000000083,1e-05,9.900000000051534e-05,0.00018400000000085015,0.0653429999999986,0.050057000000000684,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.11557900000000032,1e-05,0.00014600000000086766,0.03863299999999903,0.027283999999999864,0.04948000000000086,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1474,1474,1474,0.00021899999999952513,1e-05,4.2000000000541604e-05,6.699999999959516e-05,9.200000000042508e-05,9.000000000369823e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1064,1474,1064,1392,0.0002550000000010044,1e-05,4.000000000026205e-05,6.899999999987472e-05,0.00012900000000115597,9.999999999621423e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.0008419999999986771,1e-05,3.899999999923409e-05,6.899999999987472e-05,9.299999999967667e-05,4.6000000001100716e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,60,1474,1474,1474,982,0.11570999999999998,1e-05,0.11538299999999957,4.500000000007276e-05,0.0002689999999994086,6.000000000838668e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.025589000000000084,1e-05,0.02523500000000034,0.000140000000000029,0.00011300000000069588,7.299999999865747e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,678,1474,1474,1474,1228,0.062106999999999246,1e-05,0.061823000000000405,5.200000000016303e-05,0.00017499999999870397,5.200000000016303e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1228,60,60,0.042495000000000616,1e-05,6.199999999978445e-05,4.999999999810711e-06,0.0022370000000009327,0.0002529999999989485,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.11470000000000091,1e-05,2.3000000000550358e-05,0.08239899999999878,0.032169000000001446,6.59999999985672e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,135,1474,1146,1474,0.11471500000000034,1e-05,0.04245100000000157,0.07208199999999998,0.00011799999999873023,5.300000000119098e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1474,1228,1474,0.000752000000000308,1e-05,6.199999999978445e-05,7.599999999996498e-05,4.500000000007276e-05,0.0005590000000008644,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.11505099999999935,1e-05,0.000560000000000116,5.2999999999414626e-05,4.999999999988347e-05,0.06704000000000043,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1064,60,1474,1474,0.11448199999999886,1e-05,9.999999999621423e-06,0.003443000000000751,0.11095299999999853,5.600000000072214e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1392,426,841,0.11465699999999934,1e-05,6.600000000034356e-05,8.700000000061436e-05,0.030973999999998725,0.08351500000000023,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.0005510000000015225,1e-05,8.00000000005241e-05,5.699999999997374e-05,0.00026199999999931833,0.00010300000000107445,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1392,1474,1474,1474,1310,0.0004469999999994201,1e-05,0.00026100000000006673,8.500000000033481e-05,7.800000000024454e-05,1.3999999998404178e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,597,597,597,597,597,0.34827200000000147,1e-05,0.1179900000000007,0.00045300000000025875,0.11619899999999994,0.11346699999999998,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1310,1474,1146,1065,0.11250300000000024,1e-05,4.6000000001100716e-05,0.0002580000000005356,0.00011399999999994748,0.07324999999999982,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,60,1474,1474,1474,1228,0.11300799999999889,1e-05,0.11277999999999899,4.2999999999793204e-05,0.00015699999999974068,1.7000000001488047e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.11570000000000036,1e-05,0.11199799999999982,0.0027530000000002275,8.599999999958641e-05,7.300000000043383e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1228,1474,1474,1474,1310,0.0009999999999994458,1e-05,1.9999999999242846e-05,0.0008750000000006253,7.800000000024454e-05,1.600000000046009e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1310,60,60,1474,1474,0.11426400000000037,1e-05,0.002769999999999939,0.022714000000000567,0.08871800000000007,4.699999999857596e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.11531000000000091,1e-05,7.399999999968543e-05,0.11418000000000106,0.000268000000000157,7.399999999968543e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,755,1295,1474,1474,1474,0.0906160000000007,1e-05,0.08951799999999999,0.00018099999999954264,0.0008100000000013097,9.699999999845943e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1228,1474,1474,1064,0.0009119999999995798,1e-05,1.699999999971169e-05,0.0007459999999994693,5.699999999997374e-05,7.300000000043383e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.06436200000000092,1e-05,7.500000000071338e-05,7.299999999865747e-05,6.899999999987472e-05,0.03670500000000132,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1228,1392,1392,1474,0.11577100000000051,1e-05,6.899999999987472e-05,5.300000000119098e-05,0.11556899999999892,5.9000000000253294e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.051597000000001,1e-05,0.05095400000000083,0.00026599999999987745,0.0002259999999996154,0.00010400000000032605,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1310,1474,1474,1474,1474,0.0005990000000011264,1e-05,0.0003860000000006636,2.3999999999801958e-05,0.00011499999999919908,5.8000000001001695e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,767,1392,1474,1474,0.11638799999999883,1e-05,0.06417099999999998,0.05178699999999914,0.00032900000000068985,9.000000000014552e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,818,60,1474,1474,0.13895300000000077,1e-05,1.600000000046009e-05,0.0021760000000004,0.13666499999999893,7.100000000015427e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.13917800000000113,1e-05,6.899999999987472e-05,0.04827500000000029,0.0906520000000004,0.00013299999999993872,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1228,1474,1474,1228,1310,0.0005380000000005936,1e-05,3.399999999942338e-05,6.700000000137152e-05,1.2999999999152578e-05,0.00040599999999990644,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,678,210,1474,1474,1474,0.1277229999999996,1e-05,0.12683599999999906,0.00047400000000052955,0.0002639999999995979,0.00013400000000096668,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1392,1474,1228,1474,1228,0.0006330000000005498,1e-05,0.00023100000000120247,1.699999999971169e-05,6.899999999987472e-05,7.000000000090267e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.0028970000000008156,1e-05,0.00041400000000102466,0.00024099999999904753,7.200000000118223e-05,0.00037399999999898625,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,597,597,597,597,597,0.3749439999999993,1e-05,0.02269899999999936,0.20868600000000015,0.14001600000000103,0.0031809999999996563,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,60,60,1310,60,1474,0.1152829999999998,1e-05,0.0033509999999985496,0.053290000000000504,0.008451000000000874,0.05013699999999943,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1146,1474,1474,1474,0.0008730000000003457,1e-05,8.699999999883801e-05,0.0006680000000010011,9.700000000023579e-05,1.0999999998873022e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.05953899999999912,1e-05,0.058643,7.800000000024454e-05,0.0006909999999997751,8.500000000033481e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1144,1474,1474,1474,0.059621999999999176,1e-05,0.005767000000000522,0.053001000000000076,0.0007039999999989277,0.00013799999999974943,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.05202500000000043,1e-05,5.600000000072214e-05,5.499999999969418e-05,0.03773499999999963,0.013512000000000413,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1474,1228,60,0.11135500000000143,1e-05,4.500000000007276e-05,6.600000000034356e-05,4.500000000007276e-05,0.05201800000000034,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1146,1474,1310,0.00019700000000000273,1e-05,5.3999999998666226e-05,7.800000000024454e-05,4.2999999999793204e-05,1.100000000064938e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,818,1474,291,1474,1474,0.11154200000000003,1e-05,4.39999999990448e-05,0.0510540000000006,0.06032100000000007,0.00011100000000041632,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.00026199999999931833,1e-05,6.800000000062312e-05,5.400000000044258e-05,5.499999999969418e-05,3.799999999998249e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1064,1474,1228,0.00015100000000067837,1e-05,3.300000000017178e-05,6.099999999875649e-05,1.2000000001677336e-05,4.199999999876525e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1228,60,60,1392,0.11448399999999914,1e-05,8.999999998593466e-06,0.003428000000001319,0.03953899999999955,0.07145500000000027,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1474,243,1474,0.11472499999999997,1e-05,9.999999999976694e-05,1.4999999999432134e-05,0.04234600000000022,0.07224800000000009,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.11479000000000106,1e-05,0.0003969999999995366,0.11414200000000108,0.0001230000000003173,9.299999999967667e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1228,1474,1474,1146,0.00029199999999995896,1e-05,0.00013000000000040757,8.399999999930685e-05,5.8000000001001695e-05,1.0999999998873022e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1392,1228,1474,291,0.07138599999999862,1e-05,9.899999999873899e-05,0.00038900000000019475,4.500000000007276e-05,0.0333559999999995,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.11566200000000038,1e-05,0.00037299999999973465,5.9000000000253294e-05,0.00038400000000038403,0.07050499999999893,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1474,1228,1474,0.1153739999999992,1e-05,5.599999999894578e-05,6.899999999987472e-05,6.000000000838668e-06,0.11517599999999995,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1228,1474,1474,982,0.00035100000000021225,1e-05,0.00010800000000088517,8.899999999911756e-05,8.399999999930685e-05,5.500000000147054e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.00037399999999898625,1e-05,0.00011799999999873023,6.20000000015608e-05,8.09999999997757e-05,7.100000000015427e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1474,1474,1474,0.00036899999999917554,1e-05,5.2999999999414626e-05,8.400000000108321e-05,0.00013899999999900103,8.700000000061436e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1392,1310,1474,1228,1392,0.00048600000000043053,1e-05,7.100000000015427e-05,5.2999999999414626e-05,2.19999999995224e-05,7.000000000090267e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,5,597,597,597,597,597,0.3969390000000015,1e-05,0.10332600000000092,0.06307799999999908,0.03944000000000081,0.19083900000000042,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,5,1310,1392,60,60,1474,0.11372599999999977,1e-05,6.000000000838668e-06,0.002188000000000301,0.030349999999998545,0.0811270000000004,MAIL_gate_Email_IMAP_filetransfer.pcap
